event,signal,t_ms,mean_z
cold_to_hot,ichimoku_kijun,205.217927,0.5348801578972789
cold_to_hot,ichimoku_kijun,410.435854,0.5628837036382115
cold_to_hot,ichimoku_kijun,615.653781,0.5912843780500135
cold_to_hot,ichimoku_kijun,820.871708,0.61605609303878
cold_to_hot,ichimoku_kijun,1026.089635,0.6401554759174747
cold_to_hot,ichimoku_senkou_a,-1026.089635,0.4319335101259903
cold_to_hot,ichimoku_senkou_a,-820.871708,0.4321067463622002
cold_to_hot,ichimoku_senkou_a,-615.653781,0.427494016207125
cold_to_hot,ichimoku_senkou_a,-410.435854,0.40975537923633715
cold_to_hot,ichimoku_senkou_a,-205.217927,0.39947680103215216
cold_to_hot,ichimoku_senkou_a,0.0,0.438263961214265
cold_to_hot,ichimoku_senkou_a,205.217927,0.49860066632793276
cold_to_hot,ichimoku_senkou_a,410.435854,0.52773931786745
cold_to_hot,ichimoku_senkou_a,615.653781,0.5552755439790563
cold_to_hot,ichimoku_senkou_a,820.871708,0.5817062796568261
cold_to_hot,ichimoku_senkou_a,1026.089635,0.6058729294814359
cold_to_hot,ichimoku_senkou_b,-1026.089635,0.5596602133635922
cold_to_hot,ichimoku_senkou_b,-820.871708,0.5598130586447355
cold_to_hot,ichimoku_senkou_b,-615.653781,0.5556760515619064
cold_to_hot,ichimoku_senkou_b,-410.435854,0.5475662975568024
cold_to_hot,ichimoku_senkou_b,-205.217927,0.5425799668525263
cold_to_hot,ichimoku_senkou_b,0.0,0.5736974453718613
cold_to_hot,ichimoku_senkou_b,205.217927,0.6255318583027099
cold_to_hot,ichimoku_senkou_b,410.435854,0.6540556016165459
cold_to_hot,ichimoku_senkou_b,615.653781,0.6818104845235406
cold_to_hot,ichimoku_senkou_b,820.871708,0.7089951389854303
cold_to_hot,ichimoku_senkou_b,1026.089635,0.7356689821761097
cold_to_hot,ichimoku_chikou,-1026.089635,0.32522142371160795
cold_to_hot,ichimoku_chikou,-820.871708,0.334752011331193
cold_to_hot,ichimoku_chikou,-615.653781,0.2967165241877519
cold_to_hot,ichimoku_chikou,-410.435854,0.08461321637563292
cold_to_hot,ichimoku_chikou,-205.217927,0.16262492892419553
cold_to_hot,ichimoku_chikou,0.0,0.5567325521337753
cold_to_hot,ichimoku_chikou,205.217927,0.7355582057838459
cold_to_hot,ichimoku_chikou,410.435854,0.5960790303412971
cold_to_hot,ichimoku_chikou,615.653781,0.5991093231664208
cold_to_hot,ichimoku_chikou,820.871708,0.6467476637225406
cold_to_hot,ichimoku_chikou,1026.089635,0.6849327997590864
cold_to_hot,linear_reg_slope,-1026.089635,-0.48133889171743727
cold_to_hot,linear_reg_slope,-820.871708,-0.52826058035033
cold_to_hot,linear_reg_slope,-615.653781,-0.49180183344870226
cold_to_hot,linear_reg_slope,-410.435854,-0.5092871729709711
cold_to_hot,linear_reg_slope,-205.217927,-0.47420577964533694
cold_to_hot,linear_reg_slope,0.0,-0.2564885279011359
cold_to_hot,linear_reg_slope,205.217927,-0.027648457583568674
cold_to_hot,linear_reg_slope,410.435854,0.04852495435007596
cold_to_hot,linear_reg_slope,615.653781,0.12288845701252685
cold_to_hot,linear_reg_slope,820.871708,0.2058867356169734
cold_to_hot,linear_reg_slope,1026.089635,0.28485354807617164
cold_to_hot,linear_reg_intercept,-1026.089635,0.4479916006891587
cold_to_hot,linear_reg_intercept,-820.871708,0.44919185401077366
cold_to_hot,linear_reg_intercept,-615.653781,0.4458091679508559
cold_to_hot,linear_reg_intercept,-410.435854,0.4628490633410562
cold_to_hot,linear_reg_intercept,-205.217927,0.4677959052616281
cold_to_hot,linear_reg_intercept,0.0,0.43467900130625564
cold_to_hot,linear_reg_intercept,205.217927,0.3917867681522185
cold_to_hot,linear_reg_intercept,410.435854,0.37414460561658397
cold_to_hot,linear_reg_intercept,615.653781,0.3533728933254411
cold_to_hot,linear_reg_intercept,820.871708,0.33578796171960745
cold_to_hot,linear_reg_intercept,1026.089635,0.3177162242551856
cold_to_hot,parabolic_sar,-1026.089635,0.4675881735795866
cold_to_hot,parabolic_sar,-820.871708,0.4635315731749198
cold_to_hot,parabolic_sar,-615.653781,0.46447558711388015
cold_to_hot,parabolic_sar,-410.435854,0.5388094040339811
cold_to_hot,parabolic_sar,-205.217927,0.5642219407970943
cold_to_hot,parabolic_sar,0.0,0.43186431759248944
cold_to_hot,parabolic_sar,205.217927,0.31898994196984
cold_to_hot,parabolic_sar,410.435854,0.3069725601297189
cold_to_hot,parabolic_sar,615.653781,0.35383598850148557
cold_to_hot,parabolic_sar,820.871708,0.37345951521652515
cold_to_hot,parabolic_sar,1026.089635,0.39438882969047623
cold_to_hot,parabolic_sar_direction,-1026.089635,-1.3117918780471802
cold_to_hot,parabolic_sar_direction,-820.871708,-1.3079265224768775
cold_to_hot,parabolic_sar_direction,-615.653781,-1.3388493670393007
cold_to_hot,parabolic_sar_direction,-410.435854,-1.6171549681011061
cold_to_hot,parabolic_sar_direction,-205.217927,-1.756307768632008
cold_to_hot,parabolic_sar_direction,0.0,-1.2963304557659687
cold_to_hot,parabolic_sar_direction,205.217927,-0.9020641875950703
cold_to_hot,parabolic_sar_direction,410.435854,-0.8479492096108295
cold_to_hot,parabolic_sar_direction,615.653781,-0.9329870321574938
cold_to_hot,parabolic_sar_direction,820.871708,-0.9484484544387063
cold_to_hot,parabolic_sar_direction,1026.089635,-0.9407177432981
cold_to_hot,random_walk_index_high,-1026.089635,1.7283158466208468
cold_to_hot,random_walk_index_high,-820.871708,1.8029101283327307
cold_to_hot,random_walk_index_high,-615.653781,1.6289312012828252
cold_to_hot,random_walk_index_high,-410.435854,0.7303700279124706
cold_to_hot,random_walk_index_high,-205.217927,1.43624427149901
cold_to_hot,random_walk_index_high,0.0,3.280862810751759
cold_to_hot,random_walk_index_high,205.217927,3.5530130616261495
cold_to_hot,random_walk_index_high,410.435854,2.3814726462144113
cold_to_hot,random_walk_index_high,615.653781,2.009373422622033
cold_to_hot,random_walk_index_high,820.871708,2.092120629449634
cold_to_hot,random_walk_index_high,1026.089635,2.1895607296894064
cold_to_hot,random_walk_index_low,-1026.089635,1.7721240099744113
cold_to_hot,random_walk_index_low,-820.871708,1.7478673298082568
cold_to_hot,random_walk_index_low,-615.653781,1.8979076068316485
cold_to_hot,random_walk_index_low,-410.435854,2.7689333013816886
cold_to_hot,random_walk_index_low,-205.217927,2.5168579117863774
cold_to_hot,random_walk_index_low,0.0,0.8322174327928237
cold_to_hot,random_walk_index_low,205.217927,0.6353428916378673
cold_to_hot,random_walk_index_low,410.435854,1.7241368397738845
cold_to_hot,random_walk_index_low,615.653781,2.033353290147715
cold_to_hot,random_walk_index_low,820.871708,1.8920297900560659
cold_to_hot,random_walk_index_low,1026.089635,1.784256375959914
cold_to_hot,range_action_verification_index,-1026.089635,0.0566478621891291
cold_to_hot,range_action_verification_index,-820.871708,0.06723343088277263
cold_to_hot,range_action_verification_index,-615.653781,0.06354092006349941
cold_to_hot,range_action_verification_index,-410.435854,0.0782337787407803
cold_to_hot,range_action_verification_index,-205.217927,0.10178219824838183
cold_to_hot,range_action_verification_index,0.0,0.1012384917752358
cold_to_hot,range_action_verification_index,205.217927,0.1381242401831179
cold_to_hot,range_action_verification_index,410.435854,0.21097691971703966
cold_to_hot,range_action_verification_index,615.653781,0.2943843362017603
cold_to_hot,range_action_verification_index,820.871708,0.37016932366090716
cold_to_hot,range_action_verification_index,1026.089635,0.4772753365628508
cold_to_hot,schaff_trend_cycle,-1026.089635,1.5830675424873015
cold_to_hot,schaff_trend_cycle,-820.871708,1.590154879575447
cold_to_hot,schaff_trend_cycle,-615.653781,1.586605664619699
cold_to_hot,schaff_trend_cycle,-410.435854,1.3437761441959233
cold_to_hot,schaff_trend_cycle,-205.217927,1.083538879776623
cold_to_hot,schaff_trend_cycle,0.0,1.2947517752029873
cold_to_hot,schaff_trend_cycle,205.217927,1.7796837346569776
cold_to_hot,schaff_trend_cycle,410.435854,2.1108465920467507
cold_to_hot,schaff_trend_cycle,615.653781,2.2461334675127835
cold_to_hot,schaff_trend_cycle,820.871708,2.2682612897050833
cold_to_hot,schaff_trend_cycle,1026.089635,2.2602859262297215
cold_to_hot,schaff_trend_cycle_signal,-1026.089635,1.6602912481423135
cold_to_hot,schaff_trend_cycle_signal,-820.871708,1.6516211186079388
cold_to_hot,schaff_trend_cycle_signal,-615.653781,1.6454550407774973
cold_to_hot,schaff_trend_cycle_signal,-410.435854,1.5170966050251986
cold_to_hot,schaff_trend_cycle_signal,-205.217927,1.3186614337955123
cold_to_hot,schaff_trend_cycle_signal,0.0,1.3284082968090714
cold_to_hot,schaff_trend_cycle_signal,205.217927,1.5834573063656339
cold_to_hot,schaff_trend_cycle_signal,410.435854,1.8818281480818513
cold_to_hot,schaff_trend_cycle_signal,615.653781,2.10080777344453
cold_to_hot,schaff_trend_cycle_signal,820.871708,2.2217133541366163
cold_to_hot,schaff_trend_cycle_signal,1026.089635,2.278051640962285
cold_to_hot,supertrend_direction,-1026.089635,-1.2914680100165892
cold_to_hot,supertrend_direction,-820.871708,-1.3109891702550354
cold_to_hot,supertrend_direction,-615.653781,-1.353935722779617
cold_to_hot,supertrend_direction,-410.435854,-1.494488076496429
cold_to_hot,supertrend_direction,-205.217927,-1.5218177008302536
cold_to_hot,supertrend_direction,0.0,-1.2211918331581828
cold_to_hot,supertrend_direction,205.217927,-0.9752252141537613
cold_to_hot,supertrend_direction,410.435854,-0.9986506064398964
cold_to_hot,supertrend_direction,615.653781,-1.100160639679817
cold_to_hot,supertrend_direction,820.871708,-1.1509156562997764
cold_to_hot,supertrend_direction,1026.089635,-1.1782452806336012
cold_to_hot,supertrend,-1026.089635,0.4669780379731588
cold_to_hot,supertrend,-820.871708,0.467403790735329
cold_to_hot,supertrend,-615.653781,0.4723281230019368
cold_to_hot,supertrend,-410.435854,0.4828814714137007
cold_to_hot,supertrend,-205.217927,0.4730027065708997
cold_to_hot,supertrend,0.0,0.45852289610433783
cold_to_hot,supertrend,205.217927,0.4780231931485044
