event,n_events,signal,amplitude,consistency,lead_lag_ms,score
hot_to_cold,64732,minus_directional_indicator,0.449901599724077,0.9337885435333374,-371.661004,0.42011295953966443
hot_to_cold,64732,plus_directional_indicator,0.49935355934294534,0.8406352345053452,-929.15251,0.41977419645933567
hot_to_cold,64732,supertrend,0.5974914079046153,0.7024809985787555,0.0,0.41972636086706067
hot_to_cold,64732,linear_reg_intercept,0.46539855274287595,0.8551257492430329,-929.15251,0.39797428611087493
hot_to_cold,64732,linear_reg_slope,0.408619104316725,0.9573008712846814,-929.15251,0.391171424585967
hot_to_cold,64732,range_action_verification_index,0.49395253250052473,0.7609991966878823,-185.830502,0.3758974804348444
hot_to_cold,64732,avg_directional_index,0.40069109860780516,0.7586819501946487,-185.830502,0.3039971041174059
hot_to_cold,64732,ichimoku_tenkan,0.34627912519182524,0.6871717234134586,-929.15251,0.23795322324017132
hot_to_cold,64732,ichimoku_senkou_a,0.2674373093662712,0.6693752703454242,-929.15251,0.17901592125750063
hot_to_cold,64732,heat_score,0.16613845743092254,0.9766885002780695,-929.15251,0.16226552082671963
hot_to_cold,64732,vertical_horizontal_filter,0.1882831610804765,0.773666810850893,0.0,0.14566843277005723
hot_to_cold,64732,aroon_up,0.2973775444022738,0.42070382500154485,-929.15251,0.12510787039960333
hot_to_cold,64732,aroon_oscillator,0.29518668235995127,0.4225112772662671,-929.15251,0.12471970219589489
hot_to_cold,64732,gopalakrishnan_range_index,0.17240838458237395,0.5348050423283692,-929.15251,0.09220487341434226
hot_to_cold,64732,accum_swing_index,0.06721618925248135,0.9771828461966261,-929.15251,0.0656825071242308
hot_to_cold,64732,inter_access_interval_ms,0.07662414209018831,0.8564852005190632,-185.830502,0.06562744370271612
hot_to_cold,64732,ichimoku_kijun,0.12778214743289407,0.35795278996477786,-929.15251,0.04573997618129501
hot_to_cold,64732,ichimoku_senkou_b,0.07596751246978978,0.22979361057900266,-929.15251,0.017456848977138402
hot_to_cold,64732,inter_access_variance_ms2,0.027796780968396995,0.4454829141691899,-929.15251,0.01238299099032417
hot_to_cold,64732,aroon_down,0.018548511076286023,0.4670487548662176,185.830502,0.008663059002801633
hot_to_cold,64732,triple_exp_rate_of_change,0.008108674710322842,0.6440245937094482,-371.661004,0.005222185935837746
hot_to_cold,64732,access_rate,0.0027958024343617775,0.06650497435580548,-929.15251,0.00018593476920112853
