event,n_events,signal,amplitude,consistency,lead_lag_ms,score
cold_to_hot,8701,ich_senkou_a,0.01333997026172992,0.6347546259050684,0,0.008467607833069112
cold_to_hot,8701,ich_tenkan,0.012395807820291961,0.638432364096081,0,0.007913884891589685
cold_to_hot,8701,access_rate,0.011312627800713427,0.6832547982990461,50,0.007729407226208634
cold_to_hot,8701,ich_kijun,0.012971272185753432,0.5875186760142512,0,0.007620864660794339
cold_to_hot,8701,ich_senkou_b,0.012989492956168688,0.5798184116768188,0,0.007531547174332954
cold_to_hot,8701,linreg_intercept,0.006783594609946263,0.7940466613032985,-200,0.0053864906516628815
hot_to_cold,9654,rwi_high,1.2132903034496123,0.9984462399005594,0,1.2114051413870741
hot_to_cold,9654,si,0.9853991958977714,0.8081624197223949,0,0.7963625985492451
hot_to_cold,9654,stc,0.9116476279619856,0.7519163041226434,100,0.6854827150793509
hot_to_cold,9654,rwi_low,0.7011556322874497,0.9309094675782059,0,0.6527124163421701
hot_to_cold,9654,psar_dir,0.9118738839160639,0.6985705407085147,0,0.6370082321452181
hot_to_cold,9654,stc_signal,0.8270149694499869,0.7436295835922934,150,0.614992797356687
hot_to_cold,9654,minus_di,0.6066166718732151,0.7936606587942822,50,0.4814477874344908
hot_to_cold,9654,sqn,0.4551453854653066,0.999171327946965,0,0.4547682192043036
hot_to_cold,9654,aroon_osc,0.5164017268460739,0.7688004972032318,0,0.39700990435586914
hot_to_cold,9654,vhf,0.46551880067915385,0.8002900352185622,0,0.3725500573904229
hot_to_cold,9654,inter_access_variance_ms2,0.42207982837977426,0.8287756370416408,0,0.3498094786478738
hot_to_cold,9654,supertrend_dir,0.4555614092668886,0.7329604309094676,0,0.333908486841983
hot_to_cold,9654,plus_di,0.5796497516663031,0.533043298114771,100,0.3089784153796142
hot_to_cold,9654,aroon_up,0.3227486472832387,0.7343070229956494,50,0.23699659836242792
hot_to_cold,9654,asi,0.24751226292113254,0.9469649886057593,-250,0.23438544723689597
hot_to_cold,9654,aroon_down,0.4984869430867265,0.39527656929770044,0,0.1970402087030193
hot_to_cold,9654,adx,0.21852255905951393,0.6831365237207375,-50,0.1492807413504759
hot_to_cold,9654,inter_access_interval_ms,0.14776613647289763,0.6854153718665837,-200,0.10128118137985949
hot_to_cold,9654,heat_score,0.16513918223066482,0.5484773151025482,-250,0.09057509528810546
hot_to_cold,9654,ravi,0.13406410848462885,0.5610109799047027,-250,0.075211436871012
hot_to_cold,9654,ich_chikou,0.05851735714277473,0.9997928319867413,0,0.05850523421815431
hot_to_cold,9654,interval_access_rate,0.05851735714277473,0.9997928319867413,0,0.05850523421815431
hot_to_cold,9654,trix,0.1460383935891617,0.19038740418479386,-250,0.027803870666757737
hot_to_cold,9654,gapo,0.09107506447056568,0.26880049720323185,-250,0.02448102261250445
hot_to_cold,9654,psar,0.02865022760536822,0.7069608452454941,0,0.020254589124366906
hot_to_cold,9654,linreg_slope,0.01854459925647122,0.8527035425730267,50,0.015813045481590127
hot_to_cold,9654,linreg_intercept,0.013062806050505527,0.8167598922726331,50,0.010669176062589193
hot_to_cold,9654,supertrend,0.01991354338036698,0.47203231821006836,0,0.009399836045611386
hot_to_cold,9654,recency_weighted_freq,0.010589742729588236,0.8132380360472343,-250,0.008611981579655816
hot_to_cold,9654,access_rate,0.006420365912514419,0.8418272218769423,-250,0.0054048387995654324
hot_to_cold,9654,ich_tenkan,0.00428388001211261,0.5812098611974311,-250,0.0024898333072264195
hot_to_cold,9654,ich_senkou_b,0.0053558121419782145,0.4555624611559975,-250,0.0024399069608887704
hot_to_cold,9654,ich_senkou_a,0.003985931145600509,0.6078309509011809,-250,0.0024227723184569905
hot_to_cold,9654,ich_kijun,0.004582658017847696,0.4548373731095919,-250,0.0020843641346974555
migration,92,heat_score,3.0914918504838846,1.0,0,3.0914918504838846
