event,signal,t_ms,mean_z
hot_to_cold,aroon_down,-100,-0.1836215522516272
hot_to_cold,aroon_down,-50,-0.14198658612086362
hot_to_cold,aroon_down,0,0.03197744035924142
hot_to_cold,aroon_down,50,0.09474249196001376
hot_to_cold,aroon_down,100,0.1284681881813673
hot_to_cold,aroon_down,150,0.1721377123528304
hot_to_cold,aroon_down,200,0.1597169831348525
hot_to_cold,aroon_down,250,0.14248929287063158
hot_to_cold,aroon_oscillator,-250,0.5752114372396054
hot_to_cold,aroon_oscillator,-200,0.6103673719073327
hot_to_cold,aroon_oscillator,-150,0.6423052780718427
hot_to_cold,aroon_oscillator,-100,0.5106364062061672
hot_to_cold,aroon_oscillator,-50,0.4524554385876971
hot_to_cold,aroon_oscillator,0,0.2650375192908182
hot_to_cold,aroon_oscillator,50,0.14492753048926305
hot_to_cold,aroon_oscillator,100,0.08806029714421419
hot_to_cold,aroon_oscillator,150,0.04451919717821336
hot_to_cold,aroon_oscillator,200,0.043324066131631235
hot_to_cold,aroon_oscillator,250,0.04179345955645518
hot_to_cold,avg_directional_index,-250,-0.5062409138694773
hot_to_cold,avg_directional_index,-200,-0.5170027716786895
hot_to_cold,avg_directional_index,-150,-0.5023041327051845
hot_to_cold,avg_directional_index,-100,-0.37809643439123897
hot_to_cold,avg_directional_index,-50,-0.335389201697327
hot_to_cold,avg_directional_index,0,-0.3050528994374101
hot_to_cold,avg_directional_index,50,-0.33717763242170146
hot_to_cold,avg_directional_index,100,-0.32224384156493047
hot_to_cold,avg_directional_index,150,-0.27464707788884823
hot_to_cold,avg_directional_index,200,-0.2549854193311283
hot_to_cold,avg_directional_index,250,-0.2292841318088695
hot_to_cold,plus_directional_indicator,-250,0.03278192546016522
hot_to_cold,plus_directional_indicator,-200,0.07050319349624129
hot_to_cold,plus_directional_indicator,-150,0.21763931329418887
hot_to_cold,plus_directional_indicator,-100,0.38776020176505455
hot_to_cold,plus_directional_indicator,-50,0.46092577853399
hot_to_cold,plus_directional_indicator,0,0.41570568990430157
hot_to_cold,plus_directional_indicator,50,0.4552078027225007
hot_to_cold,plus_directional_indicator,100,0.6113602515109191
hot_to_cold,plus_directional_indicator,150,0.7677439128906699
hot_to_cold,plus_directional_indicator,200,0.8135718341762311
hot_to_cold,plus_directional_indicator,250,0.8098194278057359
hot_to_cold,minus_directional_indicator,-250,-0.21975973781761707
hot_to_cold,minus_directional_indicator,-200,-0.12750414565842577
hot_to_cold,minus_directional_indicator,-150,-0.11657472836629577
